CUSTOMER#,INVOICE#,INV DATE,SHIP DATE,SHIP-TO NAME,SHIP-TO ADDR1,SHIP-TO ADDR2,SHIP-TO ADDR3,SHIP-TO CITY,SHIP-TO ST,SHIP-TO ZIP,SHIP-TO COUNTRY,PRODUCT#,QTY SHIP,UNIT PRICE,EXTENDED PRICE,UNIT COST,Vendor,DEALER CUST ID,DEALER PROD DESC
PJSDCO,638850,06/27/18,06/27/18,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,875830,1,$33.53,33.53,$25.99,GCAMER,PJSDCO,"LiSi Dentin DC1, 20g Initial"
PJSDCO,638850,06/27/18,06/27/18,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,31307,2,$74.77,149.54,$57.95,WHIPMI,PJSDCO,"LeanRock, Ivory 55lbs Type 4 Die Stone, Whipmix"
PJSDCO,638850,06/27/18,06/27/18,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,50048552,4,$26.50,106.00,$20.54,KULZER,PJSDCO,"Lab Plaster 50lb Fast Set Carton Modern Materials, Kulzer"
PJSDCO,638850,06/27/18,06/27/18,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,50048552,1,$0.00,0.00,$20.54,KULZER,PJSDCO,"Lab Plaster 50lb Fast Set Carton Modern Materials, Kulzer"
PJSDCO,638850,06/27/18,06/27/18,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,876425,1,$79.99,79.99,$61.99,GCAMER,PJSDCO,Lustre Paste Neutral
PJSDCO,609272,10/04/17,10/04/17,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,876425,4,$79.99,319.96,$61.99,GCAMER,PJSDCO,Lustre Paste Neutral
PJSDCO,609272,10/04/17,10/04/17,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,8510,1,$23.19,23.19,$17.97,HARVEST,PJSDCO,Super Peg II Custom Peg putty 12cc syringe (Pack of 4)
PJSDCO,609272,10/04/17,10/04/17,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,38171,1,$128.44,128.44,$99.54,WHIPMI,PJSDCO,Formula 1 100g x 100 envelopes no liquid Whipmix
PJSDCO,609272,10/04/17,10/04/17,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,31307,4,$73.29,293.16,$56.80,WHIPMI,PJSDCO,"LeanRock, Ivory 55lbs Type 4 Die Stone, Whipmix"
PJSDCO,547302,02/29/16,02/29/16,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,52818,1,$16.84,16.84,$13.05,KENDAL,PJSDCO,Lavender Medium Nitrile Gloves box of 250 Kimberly Clark
PJSDCO,584806,02/21/17,02/21/17,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,1013050-,1,$31.90,31.90,$24.72,GARRECO,PJSDCO,Tecstone White 50lbs Garreco
PJSDCO,584806,02/21/17,02/21/17,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,31307,1,$73.29,73.29,$56.80,WHIPMI,PJSDCO,"LeanRock, Ivory 55lbs Type 4 Die Stone, Whipmix"
PJSDCO,584806,02/21/17,02/21/17,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,08256,2,$57.32,114.64,$44.42,WHIPMI,PJSDCO,Mainstay Dowel pins
PJSDCO,584806,02/21/17,02/21/17,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,B622-3,1,$18.06,18.06,$14.00,WAGNWI,PJSDCO,"Diamond Infused Coarse Wheel Light Blue-17mm x 3.0mm, Wagner"
PJSDCO,584806,02/21/17,02/21/17,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,B641,1,$30.97,30.97,$24.00,WAGNWI,PJSDCO,"Diamond Infused Fine High Shine Gray 26mm, Wagner"
PJSDCO,584806,02/21/17,02/21/17,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,8510,1,$23.19,23.19,$17.97,HARVEST,PJSDCO,Super Peg II Custom Peg putty 12cc syringe (Pack of 4)
PJSDCO,584806,02/21/17,02/21/17,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,876425,1,$79.99,79.99,$61.99,GCAMER,PJSDCO,Lustre Paste Neutral
PJSDCO,585021,02/22/17,02/22/17,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,PP/ZIRCON20,1,$43.64,43.64,$33.82,DEVENT,PJSDCO,Zircon Brite Zirconium Polishing Paste 20g DVA
PJSDCO,585220,02/26/17,02/26/17,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,B631,1,$30.97,30.97,$24.00,WAGNWI,PJSDCO,"Diamond Infused Medium Knife Edge Pink 26mm, Wagner"
PJSDCO,615582,12/01/17,12/01/17,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,VMC-A400-5,2,$46.97,93.94,$36.40,VANIMA,PJSDCO,"Filter Bags for Van-i-Vac, Voyager, Evolution, and Abrasive Vac 5"
PJSDCO,585449,02/27/17,02/27/17,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,13005,2,$49.60,99.20,$38.44,WHIPMI,PJSDCO,"Model Trimmer Wheel 12in, Coarse Abrasive #30292, Whipmix"
PJSDCO,585686,02/28/17,02/28/17,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,HG14,1,$102.99,102.99,$79.82,SHOFU,PJSDCO,Dura-Green Stones Shape IC1 1/2 gross
PJSDCO,586158,03/04/17,03/04/17,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,B638,1,$15.48,15.48,$12.00,WAGNWI,PJSDCO,Wagner Diamond Infused Large Point
PJSDCO,586351,03/07/17,02/22/17,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,FMAC0301,1,$61.93,61.93,$48.00,ZIRKON,PJSDCO,Color Liquid A3 100ml WaterBased
PJSDCO,586351,03/07/17,02/22/17,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,FMAC1001,1,$61.93,61.93,$48.00,ZIRKON,PJSDCO,Color Liquid C1 100ml WaterBased
PJSDCO,586351,03/07/17,02/22/17,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,FMAC1401,1,$61.93,61.93,$48.00,ZIRKON,PJSDCO,Colour Liquid Waterbased
PJSDCO,612415,11/01/17,11/01/17,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,2921-0002,2,$54.42,108.84,$42.18,RENFER,PJSDCO,Dust bag for Silent TS/TS2
PJSDCO,613312,11/08/17,11/08/17,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,92921-0051,1,$167.93,167.93,$130.15,RENFER,PJSDCO,"Replacement Motor For Silent TS 120v, Renfert"
PJSDCO,553613,04/26/16,04/26/16,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,876425,1,$77.41,77.41,$59.99,GCAMER,PJSDCO,Lustre Paste Neutral
PJSDCO,612403,11/01/17,11/01/17,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,B632-3,2,$18.06,36.12,$14.00,WAGNWI,PJSDCO,"Diamond Infused Medium Wheel Pink-17mm x 3.0mm, Wagner"
PJSDCO,612403,11/01/17,11/01/17,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,PP/ZIRCON20,2,$43.64,87.28,$33.82,DEVENT,PJSDCO,Zircon Brite Zirconium Polishing Paste 20g DVA
PJSDCO,612403,11/01/17,11/01/17,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,56-2520,1,$41.79,41.79,$32.39,RENFER,PJSDCO,"Dynex Brilliant 0.25 x 20mm 10pcs, Renfert"
PJSDCO,612403,11/01/17,11/01/17,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,4592,1,$21.77,21.77,$16.87,DEDECO,PJSDCO,Dedeco Clasp Polisher green (Rubber points) 100/box
PJSDCO,638672,06/26/18,06/26/18,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,16116,1,$41.61,41.61,$32.25,DENTS,PJSDCO,Portrait IPN Anteriors 1x6
PJSDCO,638672,06/26/18,06/26/18,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,16176,1,$19.63,19.63,$15.21,DENTS,PJSDCO,Portrait IPN 22 Degree Biostabil Posterior 1x8
PJSDCO,593882,05/10/17,05/10/17,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,PP/ZIRCON20,1,$43.64,43.64,$33.82,DEVENT,PJSDCO,Zircon Brite Zirconium Polishing Paste 20g DVA
PJSDCO,593882,05/10/17,05/10/17,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,B631,1,$30.97,30.97,$24.00,WAGNWI,PJSDCO,"Diamond Infused Medium Knife Edge Pink 26mm, Wagner"
PJSDCO,593882,05/10/17,05/10/17,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,B621,1,$30.97,30.97,$24.00,WAGNWI,PJSDCO,"Diamond Infused Coarse Knife Edge Light Blue 26mm, Wagner"
PJSDCO,593882,05/10/17,05/10/17,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,B632-3,1,$18.06,18.06,$14.00,WAGNWI,PJSDCO,"Diamond Infused Medium Wheel Pink-17mm x 3.0mm, Wagner"
PJSDCO,593882,05/10/17,05/10/17,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,876220,1,$16.76,16.76,$12.99,GCAMER,PJSDCO,"GC Initial IQ Diluting Liquid, 8ml"
PJSDCO,593882,05/10/17,05/10/17,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,875822,1,$33.53,33.53,$25.99,GCAMER,PJSDCO,"LiSi Dentin DA2, 20g Initial"
PJSDCO,593882,05/10/17,05/10/17,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,875823,1,$33.53,33.53,$25.99,GCAMER,PJSDCO,"LiSi Dentin DA3, 20g Initial"
PJSDCO,593882,05/10/17,05/10/17,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,875838,1,$33.53,33.53,$25.99,GCAMER,PJSDCO,"LiSi Enamel E58, 20g Initial"
PJSDCO,593882,05/10/17,05/10/17,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,870006,1,$24.50,24.50,$18.99,GCAMER,PJSDCO,"Paste Opaque, OB1 Initial Porcelain 3g GC"
PJSDCO,593882,05/10/17,05/10/17,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,870002,1,$24.50,24.50,$18.99,GCAMER,PJSDCO,"Paste Opaque, OA2 Initial Porcelain 3g GC"
PJSDCO,593882,05/10/17,05/10/17,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,870003,1,$24.50,24.50,$18.99,GCAMER,PJSDCO,"Paste Opaque, OA3 Initial Porcelain 3g GC"
PJSDCO,593882,05/10/17,05/10/17,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,870004,1,$24.50,24.50,$18.99,GCAMER,PJSDCO,"Paste Opaque, OA3.5 Initial Porcelain 3g GC"
PJSDCO,593882,05/10/17,05/10/17,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,870005,1,$24.50,24.50,$18.99,GCAMER,PJSDCO,"Paste Opaque, OA4 Initial Porcelain 3g GC"
PJSDCO,593882,05/10/17,05/10/17,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,870007,1,$24.50,24.50,$18.99,GCAMER,PJSDCO,"Paste Opaque, OB2 Initial Porcelain 3g GC"
PJSDCO,593882,05/10/17,05/10/17,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,870010,1,$24.50,24.50,$18.99,GCAMER,PJSDCO,"Paste Opaque, OC1 Initial Porcelain 3g GC"
PJSDCO,593882,05/10/17,05/10/17,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,870015,1,$24.50,24.50,$18.99,GCAMER,PJSDCO,"Paste Opaque, OD3 Initial Porcelain 3g GC"
PJSDCO,593882,05/10/17,05/10/17,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,876403,1,$34.83,34.83,$26.99,GCAMER,PJSDCO,Lustre Paste NF Body Shade B 4g Initial IQ GC America
PJSDCO,593882,05/10/17,05/10/17,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,870700,1,$18.05,18.05,$13.99,GCAMER,PJSDCO,GC Initial MC Liquid Paste Opaque Thinner 8ml
PJSDCO,599057,06/26/17,06/26/17,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,876405,1,$34.83,34.83,$26.99,GCAMER,PJSDCO,Lustre Paste NF Body Shade D 4g Initial IQ GC America
PJSDCO,591410,04/19/17,04/19/17,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,07366,1,$11.26,11.26,$8.73,WHIPMI,PJSDCO,O-Ring #1-5/16' O.D.-for tip of Trap Cap (Pkg. of 6) #4008
PJSDCO,590848,04/13/17,04/13/17,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,876405,1,$34.83,34.83,$26.99,GCAMER,PJSDCO,Lustre Paste NF Body Shade D 4g Initial IQ GC America
PJSDCO,590848,04/13/17,04/13/17,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,8024-01,8,$11.61,92.88,$9.00,WHOLPA,PJSDCO,"3D Vertex Like, Black Slotted"
PJSDCO,590848,04/13/17,04/13/17,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,100030,12,$8.81,105.72,$6.83,CERAMCO,PJSDCO,"Vertex Adhesive 20gm,Super Thin, Dentsply"
PJSDCO,590848,04/13/17,04/13/17,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,B410,1,$36.08,36.08,$27.96,WAGNWI,PJSDCO,"DiaCool Wheel Large 22 x 2, Wagner"
PJSDCO,572357,10/24/16,10/24/16,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,10070,1,$16.45,16.45,$12.75,VACALON,PJSDCO,Quickcheck White 75g
PJSDCO,572357,10/24/16,10/24/16,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,1716-0004,1,$24.86,24.86,$19.27,RENFER,PJSDCO,Ceramicus Porcelain Brush #4 (2pcs) Renfert
PJSDCO,572357,10/24/16,10/24/16,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,SS416R,1,$15.42,15.42,$11.95,NORTH,PJSDCO,Parkell Accufilm I Red Articulating Paper
PJSDCO,572357,10/24/16,10/24/16,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,PP/ZIRCON20,1,$43.64,43.64,$33.82,DEVENT,PJSDCO,Zircon Brite Zirconium Polishing Paste 20g DVA
PJSDCO,572357,10/24/16,10/24/16,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,47015,1,$58.90,58.90,$45.65,YATES,PJSDCO,All Season Wax (5 lb.) Yates & Bird
PJSDCO,572357,10/24/16,10/24/16,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,8510,1,$19.51,19.51,$15.12,HARVEST,PJSDCO,Super Peg II Custom Peg putty 12cc syringe (Pack of 4)
PJSDCO,572357,10/24/16,10/24/16,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,876425,1,$77.41,77.41,$59.99,GCAMER,PJSDCO,Lustre Paste Neutral
PJSDCO,572357,10/24/16,10/24/16,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,8024-01,4,$11.61,46.44,$9.00,WHOLPA,PJSDCO,"3D Vertex Like, Black Slotted"
PJSDCO,572357,10/24/16,10/24/16,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,98929,1,$16.32,16.32,$12.65,DENTS,PJSDCO,Dentsply Silicone Spray Release Agent 16oz
PJSDCO,572357,10/24/16,10/24/16,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,305-105,1,$8.32,8.32,$6.45,MATECH,PJSDCO,Kromatica Impression Normal Set
PJSDCO,572357,10/24/16,10/24/16,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,HP0048,1,$20.18,20.18,$15.64,SHOFU,PJSDCO,Dura-Green Stones Shape WH6 1 dozen
PJSDCO,572357,10/24/16,10/24/16,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,1013050-,1,$31.90,31.90,$24.72,GARRECO,PJSDCO,Tecstone White 50lbs Garreco
PJSDCO,572357,10/24/16,10/24/16,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,876220,1,$15.47,15.47,$11.99,GCAMER,PJSDCO,"GC Initial IQ Diluting Liquid, 8ml"
PJSDCO,572357,10/24/16,10/24/16,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,B621,2,$30.97,61.94,$24.00,WAGNWI,PJSDCO,"Diamond Infused Coarse Knife Edge Light Blue 26mm, Wagner"
PJSDCO,572357,10/24/16,10/24/16,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,B631,1,$30.97,30.97,$24.00,WAGNWI,PJSDCO,"Diamond Infused Medium Knife Edge Pink 26mm, Wagner"
PJSDCO,574140,11/08/16,11/08/16,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,P16-15,1,$7.73,7.73,$5.99,HANDLE,PJSDCO,Arbor Band Chuck Handler
PJSDCO,553390,04/22/16,04/22/16,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,50046590,4,$70.40,281.60,$54.56,KULZER,PJSDCO,"Die-Keen 50lb Pink Carton Modern Materials, Kulzer"
PJSDCO,553390,04/22/16,04/22/16,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,50046590,1,$0.00,0.00,$54.56,KULZER,PJSDCO,"Die-Keen 50lb Pink Carton Modern Materials, Kulzer"
PJSDCO,553390,04/22/16,04/22/16,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,1013050-,1,$30.37,30.37,$23.54,GARRECO,PJSDCO,Tecstone White 50lbs Garreco
PJSDCO,635014,05/25/18,05/25/18,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,56846,1,$134.57,134.57,$104.29,MMM,PJSDCO,Relyx Unicem 2 Automix SHADE A2
PJSDCO,615400,11/30/17,11/30/17,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,56888,1,$170.26,170.26,$131.95,MMM,PJSDCO,Relyx Resin Ultimate Cement
PJSDCO,581543,01/23/17,01/23/17,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,52818,1,$16.84,16.84,$13.05,KENDAL,PJSDCO,Lavender Medium Nitrile Gloves box of 250 Kimberly Clark
PJSDCO,581543,01/23/17,01/23/17,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,02194,1,$27.25,27.25,$21.12,WHIPMI,PJSDCO,Special Liquid Concentrate
PJSDCO,594020,05/11/17,05/10/17,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,16636,1,$40.90,40.90,$31.70,DENTS,PJSDCO,Bioform IPN Plastic Anteriors 1x6
PJSDCO,638481,06/22/18,06/22/18,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,16116,6,$41.61,249.66,$32.25,DENTS,PJSDCO,Portrait IPN Anteriors 1x6
PJSDCO,638481,06/22/18,06/22/18,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,16176,3,$19.63,58.89,$15.21,DENTS,PJSDCO,Portrait IPN 22 Degree Biostabil Posterior 1x8
PJSDCO,550210,03/24/16,03/24/16,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,8024-01,2,$11.61,23.22,$9.00,WHOLPA,PJSDCO,"3D Vertex Like, Black Slotted"
PJSDCO,550210,03/24/16,03/24/16,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,97010,1,$26.13,26.13,$20.25,VANIMA,PJSDCO,Blue dot motor brushes for blue dot motor Vaniman dust collector
PJSDCO,550210,03/24/16,03/24/16,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,100030,5,$8.67,43.35,$6.72,CERAMCO,PJSDCO,"Vertex Adhesive 20gm,Super Thin, Dentsply"
PJSDCO,550210,03/24/16,03/24/16,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,98929,1,$16.32,16.32,$12.65,DENTS,PJSDCO,Dentsply Silicone Spray Release Agent 16oz
PJSDCO,550210,03/24/16,03/24/16,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,B621,1,$30.97,30.97,$24.00,WAGNWI,PJSDCO,"Diamond Infused Coarse Knife Edge Light Blue 26mm, Wagner"
PJSDCO,551806,04/11/16,04/11/16,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,D-926-6,1,$17.01,17.01,$13.18,ADS,PJSDCO,ADS Clearly Debubblizer & Wax Pattern Cleaner Quart
PJSDCO,624766,03/01/18,03/01/18,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,50046185,1,$39.25,39.25,$30.42,KULZER,PJSDCO,"Denstone Type III, Golden (Model Stone) 50lbs, Kulzer"
PJSDCO,581457,01/20/17,01/20/17,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,98929,1,$16.84,16.84,$13.05,DENTS,PJSDCO,Dentsply Silicone Spray Release Agent 16oz
PJSDCO,581457,01/20/17,01/20/17,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,1090370,1,$11.10,11.10,$8.60,KEYSTO,PJSDCO,"Arbor Bands, Heavy Bonded, Coarse 3/4' (Bag/100) Keystone"
PJSDCO,581457,01/20/17,01/20/17,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,B621,1,$30.97,30.97,$24.00,WAGNWI,PJSDCO,"Diamond Infused Coarse Knife Edge Light Blue 26mm, Wagner"
PJSDCO,581457,01/20/17,01/20/17,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,876425,1,$79.99,79.99,$61.99,GCAMER,PJSDCO,Lustre Paste Neutral
PJSDCO,581457,01/20/17,01/20/17,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,876400,1,$14.18,14.18,$10.99,GCAMER,PJSDCO,GC Initial IQ Refresh Liquid 8ml
PJSDCO,581457,01/20/17,01/20/17,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,DF-PNK-MED-6PK,2,$43.37,86.74,$33.61,MYERSO,PJSDCO,"Duraflex Cartridges Shade: Pink, Medium 6/pack, CDM"
PJSDCO,581457,01/20/17,01/20/17,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,1900780,1,$4.84,4.84,$3.75,KEYSTO,PJSDCO,"Wire, Clasp, Stainless Round 19 Ga. Pkg/10 Keystone"
